Event, nTightEle, nTightMu, hasOS, nJets, nBJets, hasZCand
86075714,0.0,0.0,0.0,1.0,-1.0,1.0
86075697,0.0,0.0,0.0,1.0,0.0,0.0
86075719,0.0,0.0,0.0,1.0,-1.0,1.0
86075795,0.0,0.0,0.0,3.0,-3.0,1.0
86075800,0.0,0.0,0.0,0.0,0.0,1.0
86075869,0.0,0.0,0.0,0.0,0.0,1.0
86075893,0.0,0.0,0.0,0.0,0.0,1.0
86075882,0.0,0.0,0.0,0.0,0.0,1.0
86076137,0.0,0.0,0.0,3.0,-3.0,1.0
86076184,0.0,0.0,0.0,1.0,-1.0,1.0
86076215,0.0,0.0,0.0,0.0,0.0,1.0
86076247,0.0,0.0,0.0,0.0,0.0,1.0
86076237,0.0,0.0,0.0,1.0,-1.0,1.0
86076261,0.0,0.0,0.0,1.0,-1.0,1.0
86076258,0.0,0.0,0.0,0.0,0.0,1.0
86076324,0.0,0.0,0.0,0.0,0.0,1.0
86076374,0.0,0.0,0.0,0.0,0.0,1.0
86076394,0.0,0.0,0.0,0.0,0.0,1.0
86076566,0.0,0.0,0.0,1.0,-1.0,1.0
86076622,0.0,0.0,0.0,0.0,0.0,1.0
86076626,0.0,0.0,0.0,1.0,-1.0,1.0
86076639,0.0,0.0,0.0,0.0,0.0,1.0
86076666,0.0,0.0,0.0,1.0,-1.0,1.0
86076665,0.0,0.0,0.0,2.0,-2.0,1.0
86076701,0.0,0.0,0.0,0.0,0.0,1.0
86076841,0.0,0.0,0.0,1.0,-1.0,1.0
86076886,0.0,0.0,0.0,0.0,0.0,1.0
86076895,0.0,0.0,0.0,1.0,0.0,0.0
86076892,0.0,0.0,0.0,1.0,0.0,0.0
86076919,0.0,0.0,0.0,0.0,0.0,1.0
86076925,0.0,0.0,0.0,0.0,0.0,1.0
86076966,0.0,0.0,0.0,0.0,0.0,1.0
86076907,0.0,0.0,0.0,0.0,0.0,1.0
86076996,0.0,0.0,0.0,0.0,0.0,1.0
86076972,0.0,0.0,0.0,1.0,-1.0,1.0
86077067,0.0,0.0,0.0,3.0,-2.0,0.0
86077091,0.0,0.0,0.0,0.0,0.0,1.0
86077168,0.0,0.0,0.0,2.0,-2.0,1.0
86077162,0.0,0.0,0.0,1.0,-1.0,1.0
86077187,0.0,0.0,0.0,3.0,-2.0,0.0
86077193,0.0,0.0,0.0,2.0,-2.0,1.0
86077227,0.0,0.0,0.0,1.0,-1.0,1.0
86077226,0.0,0.0,0.0,1.0,-1.0,1.0
86077246,0.0,0.0,0.0,0.0,0.0,1.0
86077307,0.0,0.0,0.0,0.0,0.0,1.0
86077344,0.0,0.0,0.0,2.0,-1.0,0.0
86077403,0.0,0.0,0.0,0.0,0.0,1.0
86077387,0.0,0.0,0.0,0.0,0.0,1.0
86077450,0.0,0.0,0.0,0.0,0.0,1.0
86077523,0.0,0.0,0.0,0.0,0.0,1.0
86077507,0.0,0.0,0.0,2.0,-2.0,1.0
86077551,0.0,0.0,0.0,0.0,0.0,1.0
86077516,0.0,0.0,0.0,1.0,-1.0,1.0
242945091,0.0,0.0,0.0,0.0,0.0,1.0
242945122,0.0,0.0,0.0,1.0,-1.0,1.0
242945180,0.0,0.0,0.0,0.0,0.0,1.0
242945288,0.0,0.0,0.0,0.0,0.0,1.0
242945356,0.0,0.0,0.0,2.0,-2.0,1.0
242945404,0.0,0.0,0.0,1.0,-1.0,1.0
242945524,0.0,0.0,0.0,2.0,-1.0,0.0
242945620,0.0,0.0,0.0,1.0,0.0,0.0
242945657,0.0,0.0,0.0,1.0,-1.0,1.0
242945722,0.0,0.0,0.0,0.0,0.0,1.0
242945825,0.0,0.0,0.0,0.0,0.0,1.0
242945845,0.0,0.0,0.0,0.0,0.0,1.0
242945844,0.0,0.0,0.0,2.0,-1.0,0.0
242945846,0.0,0.0,0.0,0.0,0.0,1.0
242945878,0.0,0.0,0.0,0.0,0.0,1.0
242945875,0.0,0.0,0.0,1.0,-1.0,1.0
242945879,0.0,0.0,0.0,0.0,0.0,1.0
242945928,0.0,0.0,0.0,1.0,-1.0,1.0
242946000,0.0,0.0,0.0,0.0,0.0,1.0
242946034,0.0,0.0,0.0,0.0,0.0,1.0
242946022,0.0,0.0,0.0,0.0,0.0,1.0
242946032,0.0,0.0,0.0,0.0,0.0,1.0
242946018,0.0,0.0,0.0,1.0,-1.0,1.0
242946216,0.0,0.0,0.0,0.0,0.0,1.0
242946274,0.0,0.0,0.0,0.0,0.0,1.0
242946235,0.0,0.0,0.0,0.0,0.0,1.0
242946321,0.0,0.0,0.0,1.0,-1.0,1.0
242946357,0.0,0.0,0.0,0.0,0.0,1.0
242946376,0.0,0.0,0.0,1.0,0.0,0.0
242946374,0.0,0.0,0.0,0.0,0.0,1.0
242946399,0.0,0.0,0.0,1.0,-1.0,1.0
242946449,0.0,0.0,0.0,0.0,0.0,1.0
242946450,0.0,0.0,0.0,1.0,-1.0,1.0
242946542,0.0,0.0,0.0,1.0,-1.0,1.0
242946612,0.0,0.0,0.0,3.0,-3.0,1.0
242946601,0.0,0.0,0.0,1.0,-1.0,1.0
242946569,0.0,0.0,0.0,0.0,0.0,1.0
242946620,0.0,0.0,0.0,2.0,-2.0,1.0
242946587,0.0,0.0,0.0,0.0,0.0,1.0
242946640,0.0,0.0,0.0,0.0,0.0,1.0
242946691,0.0,0.0,0.0,0.0,0.0,1.0
242946705,0.0,0.0,0.0,1.0,-1.0,1.0
242946833,0.0,0.0,0.0,0.0,0.0,1.0
242946850,0.0,0.0,0.0,1.0,0.0,0.0
242946896,0.0,0.0,0.0,2.0,-2.0,1.0
242946920,0.0,0.0,0.0,1.0,-1.0,1.0
242946999,0.0,0.0,0.0,0.0,0.0,1.0
242947099,0.0,0.0,0.0,1.0,-1.0,1.0
242947175,0.0,0.0,0.0,1.0,0.0,0.0
242947218,0.0,0.0,0.0,0.0,0.0,1.0
242947210,0.0,0.0,0.0,2.0,-1.0,0.0
242947269,0.0,0.0,0.0,0.0,0.0,1.0
242947296,0.0,0.0,0.0,0.0,0.0,1.0
242947330,0.0,0.0,0.0,0.0,0.0,1.0
242947346,0.0,0.0,0.0,1.0,-1.0,1.0
242947374,0.0,0.0,0.0,1.0,0.0,0.0
242947402,0.0,0.0,0.0,1.0,-1.0,1.0
242947397,0.0,0.0,0.0,1.0,-1.0,1.0
242947508,0.0,0.0,0.0,0.0,0.0,1.0
242947590,0.0,0.0,0.0,1.0,0.0,0.0
242947638,0.0,0.0,0.0,0.0,0.0,1.0
242947667,0.0,0.0,0.0,1.0,-1.0,1.0
242947658,0.0,0.0,0.0,0.0,0.0,1.0
242947707,0.0,0.0,0.0,0.0,0.0,1.0
242947745,0.0,0.0,0.0,0.0,0.0,1.0
242947747,0.0,0.0,0.0,1.0,-1.0,1.0
242947792,0.0,0.0,0.0,1.0,0.0,0.0
242947900,0.0,0.0,0.0,0.0,0.0,1.0
242947950,0.0,0.0,0.0,1.0,-1.0,1.0
242947914,0.0,0.0,0.0,0.0,0.0,1.0
242947938,0.0,0.0,0.0,0.0,0.0,1.0
242947971,0.0,0.0,0.0,0.0,0.0,1.0
242947993,0.0,0.0,0.0,1.0,-1.0,1.0
242948027,0.0,0.0,0.0,0.0,0.0,1.0
242948182,0.0,0.0,0.0,2.0,0.0,-1.0
242948264,0.0,0.0,0.0,1.0,-1.0,1.0
242948280,0.0,0.0,0.0,0.0,0.0,1.0
242948274,0.0,0.0,0.0,2.0,-2.0,1.0
242948292,0.0,0.0,0.0,0.0,0.0,1.0
242948351,0.0,0.0,0.0,1.0,0.0,0.0
242948420,0.0,0.0,0.0,1.0,-1.0,1.0
242948425,0.0,0.0,0.0,0.0,0.0,1.0
242948454,0.0,0.0,0.0,1.0,-1.0,1.0
242948447,0.0,0.0,0.0,1.0,-1.0,1.0
242948547,0.0,0.0,0.0,0.0,0.0,1.0
242948569,0.0,0.0,0.0,2.0,-2.0,1.0
242948658,0.0,0.0,0.0,0.0,0.0,1.0
242948689,0.0,0.0,0.0,0.0,0.0,1.0
242948703,0.0,0.0,0.0,0.0,0.0,1.0
242948822,0.0,0.0,0.0,1.0,-1.0,1.0
242948785,0.0,0.0,0.0,1.0,-1.0,1.0
242948858,0.0,0.0,0.0,0.0,0.0,1.0
242948854,0.0,0.0,0.0,0.0,0.0,1.0
242948893,0.0,0.0,0.0,0.0,0.0,1.0
242948897,0.0,0.0,0.0,2.0,-1.0,0.0
242948905,0.0,0.0,0.0,0.0,0.0,1.0
242948957,0.0,0.0,0.0,1.0,-1.0,1.0
242948985,0.0,0.0,0.0,0.0,0.0,1.0
242949011,0.0,0.0,0.0,0.0,0.0,1.0
242949016,0.0,0.0,0.0,0.0,0.0,1.0
242949063,0.0,0.0,0.0,0.0,0.0,1.0
242949095,0.0,0.0,0.0,0.0,0.0,1.0
242949084,0.0,0.0,0.0,2.0,-2.0,1.0
242949195,0.0,0.0,0.0,0.0,0.0,1.0
242949213,0.0,0.0,0.0,1.0,-1.0,1.0
242949219,0.0,0.0,0.0,0.0,0.0,1.0
242949222,0.0,0.0,0.0,1.0,-1.0,1.0
242949309,0.0,0.0,0.0,0.0,0.0,1.0
242949297,0.0,0.0,0.0,0.0,0.0,1.0
242949354,0.0,0.0,0.0,1.0,-1.0,1.0
242949377,0.0,0.0,0.0,0.0,0.0,1.0
242949358,0.0,0.0,0.0,1.0,-1.0,1.0
242949396,0.0,0.0,0.0,0.0,0.0,1.0
242949503,0.0,0.0,0.0,1.0,0.0,0.0
242949529,0.0,0.0,0.0,0.0,0.0,1.0
242949527,0.0,0.0,0.0,0.0,0.0,1.0
242949596,0.0,0.0,0.0,0.0,0.0,1.0
242949589,0.0,0.0,0.0,1.0,-1.0,1.0
242949663,0.0,0.0,0.0,0.0,0.0,1.0
242949654,0.0,0.0,0.0,1.0,-1.0,1.0
242949668,0.0,0.0,0.0,0.0,0.0,1.0
242949756,0.0,0.0,0.0,0.0,0.0,1.0
242949754,0.0,0.0,0.0,0.0,0.0,1.0
242949762,0.0,0.0,0.0,1.0,-1.0,1.0
242949783,0.0,0.0,0.0,0.0,0.0,1.0
242949794,0.0,0.0,0.0,0.0,0.0,1.0
242949859,0.0,0.0,0.0,0.0,0.0,1.0
242949822,0.0,0.0,0.0,0.0,0.0,1.0
242949893,0.0,0.0,0.0,0.0,0.0,1.0
242950015,0.0,0.0,0.0,0.0,0.0,1.0
242950054,0.0,0.0,0.0,1.0,-1.0,1.0
242950046,0.0,0.0,0.0,2.0,-2.0,1.0
242950069,0.0,0.0,0.0,1.0,-1.0,1.0
242950206,0.0,0.0,0.0,1.0,-1.0,1.0
242950165,0.0,0.0,0.0,1.0,0.0,0.0
242950207,0.0,0.0,0.0,0.0,0.0,1.0
242950226,0.0,0.0,0.0,2.0,-2.0,1.0
242950275,0.0,0.0,0.0,1.0,-1.0,1.0
242950283,0.0,0.0,0.0,1.0,0.0,0.0
242950306,0.0,0.0,0.0,0.0,0.0,1.0
243036815,0.0,0.0,0.0,1.0,-1.0,1.0
243036830,0.0,0.0,0.0,0.0,0.0,1.0
243036893,0.0,0.0,0.0,1.0,0.0,0.0
243036941,0.0,0.0,0.0,3.0,-3.0,1.0
243036972,0.0,0.0,0.0,1.0,-1.0,1.0
243036955,0.0,0.0,0.0,1.0,0.0,0.0
243036956,0.0,0.0,0.0,0.0,0.0,1.0
243037009,0.0,0.0,0.0,0.0,0.0,1.0
243037049,0.0,0.0,0.0,0.0,0.0,1.0
243037124,0.0,0.0,0.0,0.0,0.0,1.0
243037126,0.0,0.0,0.0,0.0,0.0,1.0
243037147,0.0,0.0,0.0,0.0,0.0,1.0
243037212,0.0,0.0,0.0,0.0,0.0,1.0
243037255,0.0,0.0,0.0,1.0,0.0,0.0
243037258,0.0,0.0,0.0,0.0,0.0,1.0
243037261,0.0,0.0,0.0,0.0,0.0,1.0
243037351,0.0,0.0,0.0,0.0,0.0,1.0
243037382,0.0,0.0,0.0,2.0,-2.0,1.0
243037357,0.0,0.0,0.0,2.0,-2.0,1.0
243037374,0.0,0.0,0.0,0.0,0.0,1.0
243037401,0.0,0.0,0.0,0.0,0.0,1.0
243037405,0.0,0.0,0.0,0.0,0.0,1.0
243037406,0.0,0.0,0.0,0.0,0.0,1.0
243037703,0.0,0.0,0.0,0.0,0.0,1.0
243037699,0.0,0.0,0.0,0.0,0.0,1.0
243037860,0.0,0.0,0.0,0.0,0.0,1.0
243038031,0.0,0.0,0.0,0.0,0.0,1.0
243038073,0.0,0.0,0.0,0.0,0.0,1.0
243038173,0.0,0.0,0.0,1.0,-1.0,1.0
243038240,0.0,0.0,0.0,0.0,0.0,1.0
243038254,0.0,0.0,0.0,2.0,-2.0,1.0
243038263,0.0,0.0,0.0,0.0,0.0,1.0
243038312,0.0,0.0,0.0,0.0,0.0,1.0
243038320,0.0,0.0,0.0,1.0,-1.0,1.0
243038354,0.0,0.0,0.0,0.0,0.0,1.0
243038388,0.0,0.0,0.0,1.0,-1.0,1.0
243038443,0.0,0.0,0.0,0.0,0.0,1.0
243038427,0.0,0.0,0.0,0.0,0.0,1.0
243038431,0.0,0.0,0.0,0.0,0.0,1.0
243038514,0.0,0.0,0.0,0.0,0.0,1.0
243038563,0.0,0.0,0.0,0.0,0.0,1.0
243038528,0.0,0.0,0.0,2.0,-1.0,0.0
243038648,0.0,0.0,0.0,1.0,-1.0,1.0
243038676,0.0,0.0,0.0,0.0,0.0,1.0
243038677,0.0,0.0,0.0,1.0,-1.0,1.0
243038729,0.0,0.0,0.0,1.0,0.0,0.0
243038702,0.0,0.0,0.0,0.0,0.0,1.0
243038722,0.0,0.0,0.0,2.0,-2.0,1.0
243038776,0.0,0.0,0.0,0.0,0.0,1.0
243038813,0.0,0.0,0.0,0.0,0.0,1.0
243038799,0.0,0.0,0.0,0.0,0.0,1.0
243038891,0.0,0.0,0.0,0.0,0.0,1.0
243038927,0.0,0.0,0.0,1.0,-1.0,1.0
243038939,0.0,0.0,0.0,1.0,0.0,0.0
243038961,0.0,0.0,0.0,0.0,0.0,1.0
243038947,0.0,0.0,0.0,1.0,0.0,0.0
243039020,0.0,0.0,0.0,0.0,0.0,1.0
243039171,0.0,0.0,0.0,1.0,0.0,0.0
243039247,0.0,0.0,0.0,0.0,0.0,1.0
243039477,0.0,0.0,0.0,1.0,-1.0,1.0
243039492,0.0,0.0,0.0,0.0,0.0,1.0
244296199,0.0,0.0,0.0,1.0,-1.0,1.0
244296269,0.0,0.0,0.0,0.0,0.0,1.0
244296271,0.0,0.0,0.0,0.0,0.0,1.0
244296283,0.0,0.0,0.0,0.0,0.0,1.0
244296310,0.0,0.0,0.0,0.0,0.0,1.0
244296456,0.0,0.0,0.0,0.0,0.0,1.0
244296484,0.0,0.0,0.0,0.0,0.0,1.0
244296514,0.0,0.0,0.0,1.0,-1.0,1.0
244296615,0.0,0.0,0.0,0.0,0.0,1.0
244296646,0.0,0.0,0.0,1.0,-1.0,1.0
244296645,0.0,0.0,0.0,0.0,0.0,1.0
244296623,0.0,0.0,0.0,0.0,0.0,1.0
244296644,0.0,0.0,0.0,1.0,-1.0,1.0
244296650,0.0,0.0,0.0,4.0,-4.0,1.0
244296713,0.0,0.0,0.0,0.0,0.0,1.0
244296729,0.0,0.0,0.0,0.0,0.0,1.0
244296817,0.0,0.0,0.0,0.0,0.0,1.0
244296811,0.0,0.0,0.0,0.0,0.0,1.0
244296843,0.0,0.0,0.0,0.0,0.0,1.0
244296828,0.0,0.0,0.0,0.0,0.0,1.0
244296894,0.0,0.0,0.0,0.0,0.0,1.0
244296929,0.0,0.0,0.0,1.0,-1.0,1.0
244296956,0.0,0.0,0.0,0.0,0.0,1.0
244296993,0.0,0.0,0.0,0.0,0.0,1.0
244296997,0.0,0.0,0.0,1.0,-1.0,1.0
244297009,0.0,0.0,0.0,0.0,0.0,1.0
244297036,0.0,0.0,0.0,3.0,-3.0,1.0
244297047,0.0,0.0,0.0,0.0,0.0,1.0
244297161,0.0,0.0,0.0,0.0,0.0,1.0
244297226,0.0,0.0,0.0,0.0,0.0,1.0
244297225,0.0,0.0,0.0,0.0,0.0,1.0
244297227,0.0,0.0,0.0,2.0,0.0,-1.0
244297230,0.0,0.0,0.0,0.0,0.0,1.0
244297260,0.0,0.0,0.0,1.0,-1.0,1.0
244297299,0.0,0.0,0.0,1.0,0.0,0.0
244297301,0.0,0.0,0.0,1.0,0.0,0.0
244297339,0.0,0.0,0.0,2.0,-2.0,1.0
244297340,0.0,0.0,0.0,0.0,0.0,1.0
244297384,0.0,0.0,0.0,0.0,0.0,1.0
244297405,0.0,0.0,0.0,0.0,0.0,1.0
244297453,0.0,0.0,0.0,0.0,0.0,1.0
244297504,0.0,0.0,0.0,1.0,-1.0,1.0
244297574,0.0,0.0,0.0,0.0,0.0,1.0
244297621,0.0,0.0,0.0,0.0,0.0,1.0
244297668,0.0,0.0,0.0,0.0,0.0,1.0
244297684,0.0,0.0,0.0,0.0,0.0,1.0
244297774,0.0,0.0,0.0,2.0,-2.0,1.0
244297775,0.0,0.0,0.0,1.0,-1.0,1.0
244297746,0.0,0.0,0.0,0.0,0.0,1.0
244297788,0.0,0.0,0.0,0.0,0.0,1.0
244297800,0.0,0.0,0.0,0.0,0.0,1.0
244297970,0.0,0.0,0.0,0.0,0.0,1.0
244298009,0.0,0.0,0.0,2.0,-2.0,1.0
244298011,0.0,0.0,0.0,0.0,0.0,1.0
244298023,0.0,0.0,0.0,0.0,0.0,1.0
244298047,0.0,0.0,0.0,0.0,0.0,1.0
244298064,0.0,0.0,0.0,0.0,0.0,1.0
244298097,0.0,0.0,0.0,2.0,-1.0,0.0
244298241,0.0,0.0,0.0,0.0,0.0,1.0
244298247,0.0,0.0,0.0,1.0,-1.0,1.0
244298411,0.0,0.0,0.0,0.0,0.0,1.0
244298475,0.0,0.0,0.0,0.0,0.0,1.0
244298483,0.0,0.0,0.0,0.0,0.0,1.0
244298496,0.0,0.0,0.0,0.0,0.0,1.0
244298486,0.0,0.0,0.0,0.0,0.0,1.0
244298558,0.0,0.0,0.0,0.0,0.0,1.0
244298555,0.0,0.0,0.0,1.0,-1.0,1.0
244298572,0.0,0.0,0.0,0.0,0.0,1.0
244298590,0.0,0.0,0.0,1.0,-1.0,1.0
244298607,0.0,0.0,0.0,0.0,0.0,1.0
244298640,0.0,0.0,0.0,2.0,-1.0,0.0
244298649,0.0,0.0,0.0,0.0,0.0,1.0
244298668,0.0,0.0,0.0,2.0,-2.0,1.0
244298710,0.0,0.0,0.0,0.0,0.0,1.0
244298780,0.0,0.0,0.0,0.0,0.0,1.0
244298867,0.0,0.0,0.0,2.0,-1.0,0.0
244298894,0.0,0.0,0.0,1.0,-1.0,1.0
244298918,0.0,0.0,0.0,1.0,-1.0,1.0
244298925,0.0,0.0,0.0,2.0,-1.0,0.0
244298983,0.0,0.0,0.0,0.0,0.0,1.0
244298997,0.0,0.0,0.0,2.0,-2.0,1.0
244299016,0.0,0.0,0.0,0.0,0.0,1.0
244299055,0.0,0.0,0.0,1.0,-1.0,1.0
244299117,0.0,0.0,0.0,0.0,0.0,1.0
244299176,0.0,0.0,0.0,0.0,0.0,1.0
244299254,0.0,0.0,0.0,0.0,0.0,1.0
244299258,0.0,0.0,0.0,0.0,0.0,1.0
244299286,0.0,0.0,0.0,0.0,0.0,1.0
244299291,0.0,0.0,0.0,0.0,0.0,1.0
244299310,0.0,0.0,0.0,0.0,0.0,1.0
244299327,0.0,0.0,0.0,1.0,0.0,0.0
244299372,0.0,0.0,0.0,0.0,0.0,1.0
244299424,0.0,0.0,0.0,0.0,0.0,1.0
244299458,0.0,0.0,0.0,2.0,-1.0,0.0
244299475,0.0,0.0,0.0,0.0,0.0,1.0
244299476,0.0,0.0,0.0,0.0,0.0,1.0
244299499,0.0,0.0,0.0,0.0,0.0,1.0
244299527,0.0,0.0,0.0,0.0,0.0,1.0
244299549,0.0,0.0,0.0,0.0,0.0,1.0
244299603,0.0,0.0,0.0,1.0,0.0,0.0
244299632,0.0,0.0,0.0,0.0,0.0,1.0
244299659,0.0,0.0,0.0,0.0,0.0,1.0
244299649,0.0,0.0,0.0,0.0,0.0,1.0
244299700,0.0,0.0,0.0,0.0,0.0,1.0
244299756,0.0,0.0,0.0,1.0,-1.0,1.0
244299758,0.0,0.0,0.0,0.0,0.0,1.0
244299788,0.0,0.0,0.0,0.0,0.0,1.0
244299855,0.0,0.0,0.0,0.0,0.0,1.0
244299933,0.0,0.0,0.0,0.0,0.0,1.0
244299958,0.0,0.0,0.0,1.0,0.0,0.0
244299987,0.0,0.0,0.0,1.0,-1.0,1.0
244300019,0.0,0.0,0.0,1.0,0.0,0.0
244300042,0.0,0.0,0.0,0.0,0.0,1.0
244300103,0.0,0.0,0.0,0.0,0.0,1.0
244300187,0.0,0.0,0.0,0.0,0.0,1.0
244300269,0.0,0.0,0.0,0.0,0.0,1.0
244300359,0.0,0.0,0.0,0.0,0.0,1.0
244300367,0.0,0.0,0.0,0.0,0.0,1.0
244300371,0.0,0.0,0.0,0.0,0.0,1.0
244300361,0.0,0.0,0.0,1.0,-1.0,1.0
244300402,0.0,0.0,0.0,1.0,-1.0,1.0
244300414,0.0,0.0,0.0,0.0,0.0,1.0
244300442,0.0,0.0,0.0,3.0,-2.0,0.0
244300446,0.0,0.0,0.0,0.0,0.0,1.0
244300468,0.0,0.0,0.0,0.0,0.0,1.0
244300538,0.0,0.0,0.0,0.0,0.0,1.0
244300561,0.0,0.0,0.0,0.0,0.0,1.0
244300668,0.0,0.0,0.0,0.0,0.0,1.0
244300700,0.0,0.0,0.0,0.0,0.0,1.0
244300734,0.0,0.0,0.0,3.0,-3.0,1.0
244300875,0.0,0.0,0.0,0.0,0.0,1.0
244300903,0.0,0.0,0.0,0.0,0.0,1.0
244300922,0.0,0.0,0.0,0.0,0.0,1.0
244300944,0.0,0.0,0.0,0.0,0.0,1.0
244300974,0.0,0.0,0.0,1.0,-1.0,1.0
244301006,0.0,0.0,0.0,1.0,-1.0,1.0
244301087,0.0,0.0,0.0,0.0,0.0,1.0
244301094,0.0,0.0,0.0,0.0,0.0,1.0
244301146,0.0,0.0,0.0,0.0,0.0,1.0
244301162,0.0,0.0,0.0,0.0,0.0,1.0
244301150,0.0,0.0,0.0,0.0,0.0,1.0
244301204,0.0,0.0,0.0,0.0,0.0,1.0
244301203,0.0,0.0,0.0,1.0,-1.0,1.0
244301212,0.0,0.0,0.0,0.0,0.0,1.0
244301247,0.0,0.0,0.0,0.0,0.0,1.0
244301241,0.0,0.0,0.0,0.0,0.0,1.0
244301278,0.0,0.0,0.0,2.0,-2.0,1.0
244301316,0.0,0.0,0.0,2.0,-2.0,1.0
244301338,0.0,0.0,0.0,1.0,-1.0,1.0
244301372,0.0,0.0,0.0,0.0,0.0,1.0
244301467,0.0,0.0,0.0,0.0,0.0,1.0
244301462,0.0,0.0,0.0,0.0,0.0,1.0
244301475,0.0,0.0,0.0,3.0,-3.0,1.0
244301520,0.0,0.0,0.0,0.0,0.0,1.0
244301636,0.0,0.0,0.0,0.0,0.0,1.0
244301686,0.0,0.0,0.0,1.0,-1.0,1.0
244301724,0.0,0.0,0.0,1.0,-1.0,1.0
244301728,0.0,0.0,0.0,0.0,0.0,1.0
244301759,0.0,0.0,0.0,0.0,0.0,1.0
244301764,0.0,0.0,0.0,0.0,0.0,1.0
244301800,0.0,0.0,0.0,0.0,0.0,1.0
244301811,0.0,0.0,0.0,0.0,0.0,1.0
244301961,0.0,0.0,0.0,0.0,0.0,1.0
244301979,0.0,0.0,0.0,0.0,0.0,1.0
244301989,0.0,0.0,0.0,0.0,0.0,1.0
244302013,0.0,0.0,0.0,0.0,0.0,1.0
244302069,0.0,0.0,0.0,0.0,0.0,1.0
244302068,0.0,0.0,0.0,1.0,0.0,0.0
244302119,0.0,0.0,0.0,0.0,0.0,1.0
244302193,0.0,0.0,0.0,0.0,0.0,1.0
244302246,0.0,0.0,0.0,1.0,-1.0,1.0
244302253,0.0,0.0,0.0,1.0,-1.0,1.0
244302257,0.0,0.0,0.0,1.0,-1.0,1.0
244302287,0.0,0.0,0.0,1.0,0.0,0.0
244302290,0.0,0.0,0.0,1.0,0.0,0.0
244302292,0.0,0.0,0.0,1.0,-1.0,1.0
244302355,0.0,0.0,0.0,0.0,0.0,1.0
244302354,0.0,0.0,0.0,1.0,-1.0,1.0
244302461,0.0,0.0,0.0,0.0,0.0,1.0
244302556,0.0,0.0,0.0,0.0,0.0,1.0
244302716,0.0,0.0,0.0,0.0,0.0,1.0
244302728,0.0,0.0,0.0,2.0,-2.0,1.0
244302707,0.0,0.0,0.0,1.0,-1.0,1.0
244302785,0.0,0.0,0.0,0.0,0.0,1.0
244302868,0.0,0.0,0.0,1.0,-1.0,1.0
244302895,0.0,0.0,0.0,0.0,0.0,1.0
244302899,0.0,0.0,0.0,1.0,-1.0,1.0
244302886,0.0,0.0,0.0,1.0,-1.0,1.0
244302900,0.0,0.0,0.0,1.0,0.0,0.0
244302925,0.0,0.0,0.0,0.0,0.0,1.0
244302931,0.0,0.0,0.0,0.0,0.0,1.0
244302981,0.0,0.0,0.0,1.0,-1.0,1.0
244303078,0.0,0.0,0.0,0.0,0.0,1.0
244303072,0.0,0.0,0.0,1.0,-1.0,1.0
244303102,0.0,0.0,0.0,0.0,0.0,1.0
244303176,0.0,0.0,0.0,0.0,0.0,1.0
244303269,0.0,0.0,0.0,2.0,-2.0,1.0
244303319,0.0,0.0,0.0,2.0,-2.0,1.0
244303315,0.0,0.0,0.0,1.0,-1.0,1.0
244303346,0.0,0.0,0.0,0.0,0.0,1.0
244303393,0.0,0.0,0.0,1.0,-1.0,1.0
244303411,0.0,0.0,0.0,1.0,-1.0,1.0
244303485,0.0,0.0,0.0,0.0,0.0,1.0
244303488,0.0,0.0,0.0,0.0,0.0,1.0
244303591,0.0,0.0,0.0,0.0,0.0,1.0
244303599,0.0,0.0,0.0,2.0,-1.0,0.0
244303624,0.0,0.0,0.0,0.0,0.0,1.0
244303713,0.0,0.0,0.0,0.0,0.0,1.0
244303742,0.0,0.0,0.0,0.0,0.0,1.0
244303731,0.0,0.0,0.0,1.0,-1.0,1.0
244303752,0.0,0.0,0.0,0.0,0.0,1.0
244303793,0.0,0.0,0.0,1.0,-1.0,1.0
244303801,0.0,0.0,0.0,1.0,-1.0,1.0
244303805,0.0,0.0,0.0,0.0,0.0,1.0
244303842,0.0,0.0,0.0,0.0,0.0,1.0
244303905,0.0,0.0,0.0,1.0,-1.0,1.0
244303969,0.0,0.0,0.0,0.0,0.0,1.0
244303994,0.0,0.0,0.0,0.0,0.0,1.0
244304002,0.0,0.0,0.0,0.0,0.0,1.0
244304010,0.0,0.0,0.0,0.0,0.0,1.0
244304004,0.0,0.0,0.0,2.0,-1.0,0.0
284469296,0.0,0.0,0.0,1.0,0.0,0.0
284469363,0.0,0.0,0.0,1.0,0.0,0.0
284469377,0.0,0.0,0.0,1.0,0.0,0.0
284469422,0.0,0.0,0.0,0.0,0.0,1.0
284469464,0.0,0.0,0.0,0.0,0.0,1.0
284469509,0.0,0.0,0.0,0.0,0.0,1.0
284469606,0.0,0.0,0.0,0.0,0.0,1.0
284469618,0.0,0.0,0.0,0.0,0.0,1.0
284469607,0.0,0.0,0.0,0.0,0.0,1.0
284469732,0.0,0.0,0.0,1.0,0.0,0.0
284469745,0.0,0.0,0.0,0.0,0.0,1.0
284469804,0.0,0.0,0.0,1.0,-1.0,1.0
284469843,0.0,0.0,0.0,0.0,0.0,1.0
284469885,0.0,0.0,0.0,1.0,-1.0,1.0
284469889,0.0,0.0,0.0,0.0,0.0,1.0
284469925,0.0,0.0,0.0,3.0,-3.0,1.0
284469953,0.0,0.0,0.0,1.0,0.0,0.0
284469990,0.0,0.0,0.0,1.0,-1.0,1.0
