Event, nTightEle, nTightMu, hasOS, nJets, nBJets, hasZCand, nGenMatchedLeptons
530720115,2,0,1,2,0,1,2
530720209,2,0,1,0,0,1,2
530720213,2,0,1,0,0,1,2
530720208,2,0,1,0,0,1,2
530720303,2,0,1,0,0,1,2
530720281,2,0,1,1,0,1,2
530720438,2,0,1,0,0,1,2
530720454,2,0,1,1,0,1,2
530720487,2,0,1,1,1,1,2
530720528,2,0,1,2,0,1,2
530720506,2,0,1,0,0,1,2
530720524,2,0,1,0,0,1,2
530720512,2,0,1,1,0,1,2
530720514,2,0,1,0,0,1,2
530720588,2,0,1,2,0,1,2
530720617,2,0,1,2,0,1,2
530720625,2,0,1,0,0,1,2
530720652,2,0,1,0,0,1,2
530720676,2,0,1,0,0,1,2
530720718,2,0,1,2,2,1,2
530720758,2,0,1,1,0,1,2
530720790,2,0,1,0,0,1,2
530720819,2,0,1,2,1,1,2
530720840,2,0,1,0,0,1,2
530720874,2,0,1,1,0,1,2
530720898,2,0,1,0,0,1,2
530720975,2,0,1,0,0,1,2
530721073,2,0,1,0,0,1,2
530721093,2,0,1,0,0,1,2
530721135,2,0,1,1,1,1,2
530721141,2,0,1,0,0,1,2
530721145,2,0,1,2,0,1,2
530721187,2,0,1,0,0,1,2
530721250,2,0,1,2,0,1,2
530721215,2,0,1,2,1,1,2
530721365,2,0,1,0,0,1,2
530721385,2,0,1,0,0,1,2
142703430,2,0,1,1,0,1,2
142703440,2,0,1,0,0,1,2
142703436,2,0,1,1,0,1,2
142703449,2,0,1,0,0,1,2
142703484,2,0,1,0,0,1,2
142703595,2,0,1,0,0,1,2
142703664,2,0,1,1,1,1,2
142703696,2,0,1,0,0,1,2
142703691,2,0,1,2,1,1,2
142703781,2,0,1,0,0,1,2
142703761,2,0,1,2,1,1,2
142703784,2,0,1,0,0,1,2
142703838,2,0,1,0,0,1,2
142703843,2,0,1,1,0,1,2
142703852,2,0,1,0,0,1,2
142703878,2,0,1,2,0,1,2
142703912,2,0,1,0,0,1,2
142703937,2,0,1,0,0,1,2
142703974,2,0,1,0,0,1,2
142703987,2,0,1,1,1,1,2
142704108,2,0,1,1,0,1,2
142704170,2,0,1,0,0,1,2
142704165,2,0,1,0,0,1,2
142704221,2,0,1,0,0,1,2
142704251,2,0,1,1,0,1,2
142704352,2,0,1,0,0,1,2
142704335,2,0,1,0,0,1,2
142704348,2,0,1,0,0,1,2
142704398,2,0,1,1,0,1,2
142704425,2,0,1,1,0,1,2
142704417,2,0,1,0,0,1,2
142704460,2,0,1,0,0,1,2
142704496,2,0,1,0,0,1,2
142704511,2,0,1,0,0,1,2
142704587,2,0,1,0,0,1,2
142704583,2,0,1,1,0,1,2
142704636,2,0,1,1,0,1,2
142704635,2,0,1,0,0,1,2
142704637,2,0,1,2,2,1,2
142704663,2,0,1,1,0,1,2
142704689,2,0,1,0,0,1,2
142704694,2,0,1,0,0,1,2
142704751,2,0,1,0,0,1,2
142704783,2,0,1,0,0,1,2
142704761,2,0,1,1,0,1,2
142704800,2,0,1,0,0,1,1
142704790,2,0,1,0,0,1,2
142704827,2,0,1,0,0,1,2
142704851,2,0,1,0,0,1,2
142704864,2,0,1,0,0,1,2
142704946,2,0,1,0,0,1,2
142704956,2,0,1,0,0,1,2
142705008,2,0,1,0,0,1,2
142705046,2,0,1,1,0,1,2
142705038,2,0,1,1,0,1,2
142705058,2,0,1,2,1,1,2
142705096,2,0,1,0,0,1,2
142705126,2,0,1,0,0,1,2
142705150,2,0,1,2,0,1,2
142705164,2,0,1,2,0,1,2
142705208,2,0,1,0,0,1,2
142705211,2,0,1,0,0,1,2
142705213,2,0,1,0,0,1,2
142705285,2,0,1,1,0,1,2
142705334,2,0,1,2,1,1,2
142705345,2,0,1,1,0,1,2
142705369,2,0,1,0,0,1,2
142705341,2,0,1,2,2,1,2
142705379,2,0,1,0,0,1,2
142705373,2,0,1,0,0,1,2
142705388,2,0,1,2,0,1,2
142705389,2,0,1,0,0,1,2
142705442,2,0,1,0,0,1,2
142705478,2,0,1,0,0,1,2
142705531,2,0,1,0,0,1,2
142705553,2,0,1,2,0,1,2
142705559,2,0,1,2,1,1,2
142705646,2,0,1,0,0,1,2
142705680,2,0,1,0,0,1,2
142705725,2,0,1,1,0,1,2
142705758,2,0,1,0,0,1,2
142705797,2,0,1,0,0,1,2
142705799,2,0,1,2,1,1,2
142705844,2,0,1,1,0,1,2
142705902,2,0,1,0,0,1,2
142705905,2,0,1,1,0,1,2
142705885,2,0,1,0,0,1,2
142705930,2,0,1,0,0,1,2
142705955,2,0,1,1,0,1,2
142706009,2,0,1,0,0,1,2
142706010,2,0,1,0,0,1,2
142706042,2,0,1,0,0,1,2
142706028,2,0,1,0,0,1,2
142706064,2,0,1,0,0,1,2
142706097,2,0,1,0,0,1,2
142706121,2,0,1,0,0,1,2
143843730,2,0,1,2,1,1,2
143843795,2,0,1,1,0,1,2
143843809,2,0,1,1,0,1,2
143843818,2,0,1,0,0,1,2
143843816,2,0,1,0,0,1,2
143843901,2,0,1,0,0,1,2
143843923,2,0,1,1,0,1,2
143843932,2,0,1,0,0,1,2
143843990,2,0,1,0,0,1,2
143844005,2,0,1,0,0,1,2
143844006,2,0,1,0,0,1,2
143844023,2,0,1,1,0,1,2
143844010,2,0,1,0,0,1,2
143844038,2,0,1,0,0,1,2
143844088,2,0,1,0,0,1,2
143844126,2,0,1,1,0,1,2
143844178,2,0,1,0,0,1,2
143844202,2,0,1,0,0,1,2
143844226,2,0,1,0,0,1,2
143844262,2,0,1,0,0,1,2
143844250,2,0,1,1,1,1,2
143844307,2,0,1,0,0,1,2
143844335,2,0,1,0,0,1,2
143844346,2,0,1,1,1,1,2
143844387,2,0,1,0,0,1,2
143844423,2,0,1,0,0,1,2
143844462,2,0,1,1,1,1,2
143844475,2,0,1,0,0,1,2
143844511,2,0,1,0,0,1,2
143844499,2,0,1,0,0,1,2
143844523,2,0,1,0,0,1,2
143844554,2,0,1,2,0,1,2
143844585,2,0,1,1,0,1,2
143844628,2,0,1,2,0,1,2
143844626,2,0,1,0,0,1,2
143844657,2,0,1,0,0,1,2
143844666,2,0,1,1,0,1,2
143844670,2,0,1,1,0,1,2
143844768,2,0,1,2,0,1,2
143844841,2,0,1,3,0,1,2
143844875,2,0,1,0,0,1,2
143844938,2,0,1,0,0,1,2
143844957,2,0,1,0,0,1,2
143844975,2,0,1,1,1,1,2
143845002,2,0,1,3,1,1,2
143845024,2,0,1,1,0,1,2
143845072,2,0,1,0,0,1,2
143845122,2,0,1,0,0,1,2
143845139,2,0,1,1,0,1,2
143845134,2,0,1,1,1,1,2
143845165,2,0,1,1,0,1,2
143845210,2,0,1,2,1,1,2
143845201,2,0,1,0,0,1,2
143845220,2,0,1,2,1,1,2
143845302,2,0,1,1,1,1,2
143845353,2,0,1,0,0,1,2
143845350,2,0,1,2,0,1,2
143845370,2,0,1,1,0,1,2
143845416,2,0,1,0,0,1,2
143845428,2,0,1,0,0,1,2
143845421,2,0,1,0,0,1,2
143845448,2,0,1,1,0,1,2
143845456,2,0,1,0,0,1,2
143845507,2,0,1,1,1,1,2
143845498,2,0,1,4,1,1,2
143845572,2,0,1,0,0,1,2
143845734,2,0,1,2,1,1,2
143845723,2,0,1,1,0,1,2
143845849,2,0,1,0,0,1,2
143846020,2,0,1,1,0,1,2
143846062,2,0,1,1,1,1,2
143846167,2,0,1,0,0,1,2
143846279,2,0,1,0,0,1,2
143846317,2,0,1,0,0,1,2
143846380,2,0,1,0,0,1,2
143846398,2,0,1,0,0,1,2
143846390,2,0,1,0,0,1,2
143846436,2,0,1,0,0,1,2
143846455,2,0,1,1,0,1,2
143846557,2,0,1,2,0,1,2
143846516,2,0,1,0,0,1,2
143846567,2,0,1,0,0,1,2
143846589,2,0,1,0,0,1,2
143846572,2,0,1,2,1,1,2
143846692,2,0,1,0,0,1,2
143846734,2,0,1,1,1,1,2
143846744,2,0,1,0,0,1,2
143846826,2,0,1,1,0,1,2
143846901,2,0,1,0,0,1,2
143846933,2,0,1,1,0,1,2
143846931,2,0,1,0,0,1,2
143846951,2,0,1,0,0,1,2
143847008,2,0,1,0,0,1,2
143847021,2,0,1,0,0,1,2
143847057,2,0,1,0,0,1,2
143847067,2,0,1,1,0,1,2
143847070,2,0,1,0,0,1,2
143847076,2,0,1,2,0,1,2
143847081,2,0,1,0,0,1,2
143847108,2,0,1,0,0,1,2
143847133,2,0,1,0,0,1,2
143847088,2,0,1,0,0,1,2
143847170,2,0,1,0,0,1,2
143847140,2,0,1,0,0,1,2
143847145,2,0,1,1,0,1,2
143847185,2,0,1,0,0,1,2
143847211,2,0,1,0,0,1,2
143847253,2,0,1,0,0,1,2
143847278,2,0,1,0,0,1,2
143847274,2,0,1,0,0,1,2
143847305,2,0,1,0,0,1,2
143847324,2,0,1,0,0,1,2
143847371,2,0,1,2,0,1,2
143847379,2,0,1,2,1,1,2
143847385,2,0,1,1,0,1,2
143847436,2,0,1,0,0,1,2
143847431,2,0,1,0,0,1,2
143847410,2,0,1,0,0,1,2
143847443,2,0,1,0,0,1,2
143847453,2,0,1,0,0,1,2
143847486,2,0,1,0,0,1,2
143847582,2,0,1,0,0,1,2
143847606,2,0,1,1,0,1,2
143847667,2,0,1,0,0,1,2
143847703,2,0,1,0,0,1,2
143847711,2,0,1,0,0,1,2
143847750,2,0,1,0,0,1,2
143847897,2,0,1,1,0,1,2
143847980,2,0,1,0,0,1,2
143848028,2,0,1,1,0,1,2
143848054,2,0,1,0,0,1,2
143848084,2,0,1,1,1,1,2
143848186,2,0,1,0,0,1,2
143848293,2,0,1,0,0,1,2
143848310,2,0,1,0,0,1,2
143848329,2,0,1,0,0,1,2
143848503,2,0,1,0,0,1,2
143848577,2,0,1,0,0,1,2
143848555,2,0,1,2,0,1,2
143848608,2,0,1,1,0,1,2
143848630,2,0,1,1,0,1,2
143848788,2,0,1,0,0,1,2
143848786,2,0,1,1,0,1,2
143848830,2,0,1,1,0,1,2
143848819,2,0,1,0,0,1,2
143848838,2,0,1,1,0,1,2
143848895,2,0,1,1,0,1,2
143848977,2,0,1,0,0,1,2
143849024,2,0,1,0,0,1,2
143849056,2,0,1,1,0,1,2
390798449,2,0,1,0,0,1,2
390798488,2,0,1,0,0,1,2
390798490,2,0,1,0,0,1,2
390798500,2,0,1,2,1,1,2
390798503,2,0,1,1,0,1,2
390798529,2,0,1,2,0,1,2
390798564,2,0,1,0,0,1,2
390798575,2,0,1,0,0,1,2
390798598,2,0,1,0,0,1,2
390798574,2,0,1,0,0,1,2
390798612,2,0,1,0,0,1,2
390798636,2,0,1,0,0,1,2
390798681,2,0,1,0,0,1,2
390798701,2,0,1,1,0,1,2
390798746,2,0,1,0,0,1,2
390798809,2,0,1,1,0,1,2
390798830,2,0,1,0,0,1,2
390798913,2,0,1,0,0,1,2
390798918,2,0,1,1,0,1,2
390798965,2,0,1,1,0,1,2
390798993,2,0,1,1,0,1,2
390799040,2,0,1,0,0,1,2
390799034,2,0,1,1,0,1,2
390799006,2,0,1,1,1,1,2
390799114,2,0,1,0,0,1,2
390799107,2,0,1,0,0,1,2
390799090,2,0,1,1,1,1,2
390799215,2,0,1,0,0,1,2
390799256,2,0,1,0,0,1,2
390799290,2,0,1,1,0,1,2
390799294,2,0,1,1,0,1,2
390799392,2,0,1,1,0,1,2
390799439,2,0,1,0,0,1,2
390799453,2,0,1,0,0,1,2
390799473,2,0,1,1,0,1,2
390799468,2,0,1,0,0,1,2
390799497,2,0,1,1,0,1,2
390799633,2,0,1,0,0,1,2
390799651,2,0,1,0,0,1,2
390799701,2,0,1,0,0,1,2
390799718,2,0,1,2,1,1,2
390799814,2,0,1,1,0,1,2
390799829,2,0,1,1,1,1,2
390799847,2,0,1,0,0,1,2
390799884,2,0,1,0,0,1,2
390800012,2,0,1,0,0,1,2
390800039,2,0,1,0,0,1,2
390800066,2,0,1,0,0,1,2
390800084,2,0,1,0,0,1,2
390800056,2,0,1,0,0,1,2
390800096,2,0,1,0,0,1,2
390800233,2,0,1,1,0,1,2
390800259,2,0,1,1,1,1,2
390800283,2,0,1,0,0,1,2
390800302,2,0,1,0,0,1,2
390800319,2,0,1,0,0,1,2
390800458,2,0,1,2,1,1,2
390800474,2,0,1,2,1,1,2
390800516,2,0,1,1,0,1,2
390800564,2,0,1,1,1,1,2
390800551,2,0,1,0,0,1,2
390800584,2,0,1,2,0,1,2
390800603,2,0,1,1,0,1,2
390800619,2,0,1,0,0,1,2
390800654,2,0,1,1,0,1,2
390800698,2,0,1,0,0,1,2
390800745,2,0,1,0,0,1,2
390800841,2,0,1,1,0,1,2
390800825,2,0,1,1,0,1,2
390800895,2,0,1,0,0,1,2
390800913,2,0,1,0,0,1,2
390800961,2,0,1,0,0,1,2
390800990,2,0,1,2,0,1,2
390801020,2,0,1,0,0,1,2
390801054,2,0,1,0,0,1,2
390801087,2,0,1,2,0,1,2
390801070,2,0,1,1,0,1,2
390801076,2,0,1,0,0,1,2
390801106,2,0,1,5,2,1,2
390801134,2,0,1,1,0,1,2
390801151,2,0,1,0,0,1,2
390801203,2,0,1,2,1,1,2
390801252,2,0,1,0,0,1,2
390801270,2,0,1,1,0,1,2
390801289,2,0,1,0,0,1,2
390801343,2,0,1,0,0,1,2
390801364,2,0,1,0,0,1,2
390801353,2,0,1,0,0,1,2
390801393,2,0,1,0,0,1,2
390801422,2,0,1,0,0,1,2
390801425,2,0,1,0,0,1,2
390801436,2,0,1,0,0,1,2
390801465,2,0,1,0,0,1,2
390801524,2,0,1,0,0,1,2
390801585,2,0,1,0,0,1,2
390801620,2,0,1,0,0,1,2
390801624,2,0,1,0,0,1,2
390801648,2,0,1,1,0,1,2
390801614,2,0,1,2,1,1,2
390801657,2,0,1,0,0,1,2
390801740,2,0,1,0,0,1,2
390801778,2,0,1,1,1,1,2
390801831,2,0,1,0,0,1,2
390801855,2,0,1,0,0,1,2
390801939,2,0,1,0,0,1,2
390801969,2,0,1,0,0,1,2
390801979,2,0,1,1,0,1,2
390802001,2,0,1,0,0,1,2
390802084,2,0,1,0,0,1,2
390802068,2,0,1,0,0,1,2
390802086,2,0,1,0,0,1,2
390802095,2,0,1,0,0,1,2
390802088,2,0,1,0,0,1,2
390802123,2,0,1,1,0,1,2
390802138,2,0,1,1,0,1,2
390802144,2,0,1,0,0,1,2
390802183,2,0,1,0,0,1,2
390802194,2,0,1,0,0,1,2
390802195,2,0,1,0,0,1,2
390802253,2,0,1,0,0,1,2
390802275,2,0,1,1,0,1,2
390802322,2,0,1,2,0,1,2
390802364,2,0,1,1,0,1,2
390802549,2,0,1,0,0,1,2
390802545,2,0,1,2,0,1,2
390802584,2,0,1,3,1,1,2
390802691,2,0,1,0,0,1,2
390802717,2,0,1,0,0,1,2
390802749,2,0,1,0,0,1,2
390802821,2,0,1,1,1,1,2
390802842,2,0,1,0,0,1,2
390802887,2,0,1,2,0,1,2
390802888,2,0,1,0,0,1,2
390802942,2,0,1,0,0,1,2
390802926,2,0,1,0,0,1,2
390802972,2,0,1,0,0,1,2
390802985,2,0,1,0,0,1,2
390803030,2,0,1,0,0,1,2
390803057,2,0,1,1,0,1,2
390803116,2,0,1,1,0,1,2
390803147,2,0,1,0,0,1,2
390803192,2,0,1,2,1,1,2
390803230,2,0,1,0,0,1,2
390803259,2,0,1,0,0,1,2
390803267,2,0,1,2,1,1,2
390803295,2,0,1,1,1,1,2
390803289,2,0,1,0,0,1,2
390803326,2,0,1,1,0,1,2
390803400,2,0,1,1,1,1,2
390803416,2,0,1,2,0,1,2
390803434,2,0,1,2,1,1,2
390803441,2,0,1,0,0,1,2
390803473,2,0,1,0,0,1,2
390803505,2,0,1,0,0,1,2
390803507,2,0,1,0,0,1,2
390803543,2,0,1,2,0,1,2
390803549,2,0,1,0,0,1,2
390803580,2,0,1,1,0,1,2
390803600,2,0,1,0,0,1,2
390803606,2,0,1,0,0,1,2
390803590,2,0,1,0,0,1,2
390803616,2,0,1,1,0,1,2
390803674,2,0,1,0,0,1,2
390803687,2,0,1,2,0,1,2
390803905,2,0,1,0,0,1,2
390803911,2,0,1,1,0,1,2
390803979,2,0,1,3,0,1,2
390803974,2,0,1,2,0,1,2
390804004,2,0,1,2,0,1,2
390804000,2,0,1,0,0,1,2
390804029,2,0,1,0,0,1,2
390804067,2,0,1,0,0,1,2
390804045,2,0,1,0,0,1,2
390804048,2,0,1,0,0,1,2
390804093,2,0,1,1,0,1,2
390804188,2,0,1,0,0,1,2
390804202,2,0,1,1,0,1,2
390804233,2,0,1,0,0,1,2
390804252,2,0,1,0,0,1,2
390804412,2,0,1,1,0,1,2
390804426,2,0,1,0,0,1,2
390804428,2,0,1,0,0,1,2
390804465,2,0,1,1,0,1,2
390804460,2,0,1,0,0,1,2
390804521,2,0,1,5,2,1,2
390804574,2,0,1,0,0,1,2
390804552,2,0,1,2,0,1,2
390804617,2,0,1,0,0,1,2
390804627,2,0,1,3,3,1,2
390804646,2,0,1,1,0,1,2
390804650,2,0,1,0,0,1,2
390804765,2,0,1,0,0,1,2
390804869,2,0,1,0,0,1,2
390804949,2,0,1,0,0,1,2
390805015,2,0,1,0,0,1,2
390805070,2,0,1,2,0,1,2
390805068,2,0,1,1,0,1,2
390805111,2,0,1,1,1,1,2
390805135,2,0,1,0,0,1,2
390805158,2,0,1,0,0,1,2
390805159,2,0,1,2,1,1,2
390805189,2,0,1,0,0,1,2
390805192,2,0,1,0,0,1,2
390805288,2,0,1,0,0,1,2
390805264,2,0,1,0,0,1,2
390805295,2,0,1,1,0,1,2
390805346,2,0,1,0,0,1,2
390805359,2,0,1,0,0,1,2
390805414,2,0,1,1,0,1,2
390805428,2,0,1,1,1,1,2
390805501,2,0,1,0,0,1,2
390805539,2,0,1,0,0,1,2
390805564,2,0,1,0,0,1,2
390805586,2,0,1,0,0,1,2
390805652,2,0,1,1,1,1,2
390805631,2,0,1,1,0,1,2
390805722,2,0,1,0,0,1,2
390805794,2,0,1,0,0,1,2
390805834,2,0,1,0,0,1,2
390805839,2,0,1,2,0,1,2
390805900,2,0,1,1,0,1,2
390805930,2,0,1,1,1,1,2
390806085,2,0,1,1,0,1,2
390806105,2,0,1,1,1,1,2
390806180,2,0,1,0,0,1,2
390806297,2,0,1,0,0,1,2
390806325,2,0,1,0,0,1,2
390806313,2,0,1,0,0,1,2
390806351,2,0,1,0,0,1,2
390806346,2,0,1,0,0,1,2
390806425,2,0,1,3,0,1,2
390806458,2,0,1,0,0,1,2
389685153,2,0,1,1,0,1,2
389685170,2,0,1,2,0,1,2
389685152,2,0,1,0,0,1,2
389685187,2,0,1,1,0,1,2
389685204,2,0,1,0,0,1,2
389685196,2,0,1,1,1,1,2
389685255,2,0,1,0,0,1,2
389685314,2,0,1,1,0,1,2
389685342,2,0,1,1,0,1,2
389685332,2,0,1,1,0,1,2
389685365,2,0,1,1,0,1,2
389685409,2,0,1,2,2,1,2
389685420,2,0,1,0,0,1,2
389685562,2,0,1,0,0,1,2
389685556,2,0,1,0,0,1,2
389685574,2,0,1,1,0,1,2
389685597,2,0,1,0,0,1,2
389685592,2,0,1,1,0,1,2
389685614,2,0,1,1,1,1,2
389685668,2,0,1,0,0,1,2
389685734,2,0,1,2,0,1,2
389685772,2,0,1,0,0,1,2
389685807,2,0,1,0,0,1,2
389685880,2,0,1,0,0,1,2
389685937,2,0,1,0,0,1,2
389685963,2,0,1,0,0,1,2
389685980,2,0,1,0,0,1,2
389686014,2,0,1,1,0,1,2
389686037,2,0,1,0,0,1,2
389686041,2,0,1,0,0,1,2
389686045,2,0,1,0,0,1,2
389686069,2,0,1,0,0,1,2
389686071,2,0,1,0,0,1,2
389686070,2,0,1,1,0,1,2
389686093,2,0,1,0,0,1,2
389686195,2,0,1,0,0,1,2
389686170,2,0,1,0,0,1,2
389686186,2,0,1,0,0,1,2
389686198,2,0,1,2,0,1,2
389686210,2,0,1,0,0,1,2
389686223,2,0,1,1,0,1,2
389686289,2,0,1,2,1,1,2
389686347,2,0,1,2,1,1,2
389686346,2,0,1,0,0,1,2
389686335,2,0,1,0,0,1,2
389686360,2,0,1,0,0,1,2
389686408,2,0,1,0,0,1,2
389686415,2,0,1,1,0,1,2
389686435,2,0,1,0,0,1,2
389686473,2,0,1,0,0,1,2
389686484,2,0,1,1,0,1,2
389686581,2,0,1,0,0,1,2
389686609,2,0,1,0,0,1,2
389686710,2,0,1,0,0,1,2
389686726,2,0,1,0,0,1,2
389686802,2,0,1,0,0,1,2
389686822,2,0,1,0,0,1,2
389686838,2,0,1,0,0,1,2
389686877,2,0,1,1,0,1,2
389686868,2,0,1,2,0,1,2
389686886,2,0,1,0,0,1,2
389686910,2,0,1,0,0,1,2
389686965,2,0,1,1,0,1,2
389687025,2,0,1,2,0,1,2
389687032,2,0,1,0,0,1,2
389687019,2,0,1,0,0,1,2
389687068,2,0,1,0,0,1,2
389687176,2,0,1,0,0,1,2
389687187,2,0,1,1,1,1,2
389687232,2,0,1,2,0,1,2
389687266,2,0,1,1,1,1,2
389687284,2,0,1,0,0,1,2
389687291,2,0,1,1,0,1,2
389687371,2,0,1,0,0,1,2
389687353,2,0,1,0,0,1,2
389687431,2,0,1,0,0,1,2
389687464,2,0,1,0,0,1,2
389687515,2,0,1,0,0,1,2
389687518,2,0,1,2,0,1,2
389687582,2,0,1,0,0,1,2
389687579,2,0,1,0,0,1,2
389687617,2,0,1,0,0,1,2
389687626,2,0,1,1,0,1,2
389687639,2,0,1,1,0,1,2
389687646,2,0,1,2,0,1,2
389687750,2,0,1,1,0,1,2
389687787,2,0,1,0,0,1,2
389687839,2,0,1,0,0,1,2
390698394,2,0,1,0,0,1,2
390698412,2,0,1,0,0,1,2
390698427,2,0,1,0,0,1,2
390698419,2,0,1,0,0,1,2
390698438,2,0,1,2,0,1,2
390698501,2,0,1,0,0,1,2
390698529,2,0,1,0,0,1,2
390698531,2,0,1,3,1,1,2
390698606,2,0,1,0,0,1,2
390698637,2,0,1,2,2,1,2
390698678,2,0,1,1,0,1,2
390698682,2,0,1,0,0,1,2
390698738,2,0,1,1,0,1,2
390698725,2,0,1,0,0,1,2
390698731,2,0,1,1,0,1,2
390698741,2,0,1,0,0,1,2
390698800,2,0,1,0,0,1,2
390698901,2,0,1,0,0,1,2
390698891,2,0,1,1,0,1,2
390698947,2,0,1,1,0,1,2
390698953,2,0,1,0,0,1,2
390699025,2,0,1,0,0,1,2
390699103,2,0,1,0,0,1,2
390699066,2,0,1,1,1,1,2
390699119,2,0,1,0,0,1,2
390699146,2,0,1,0,0,1,2
390699228,2,0,1,0,0,1,2
390699221,2,0,1,0,0,1,2
390699283,2,0,1,0,0,1,2
390699303,2,0,1,1,0,1,2
390699306,2,0,1,2,2,1,2
390699333,2,0,1,3,1,1,2
390699406,2,0,1,1,0,1,2
390699484,2,0,1,0,0,1,2
390699579,2,0,1,2,0,1,2
390699632,2,0,1,0,0,1,2
390699667,2,0,1,0,0,1,2
390699671,2,0,1,1,0,1,2
390699641,2,0,1,0,0,1,2
390699763,2,0,1,2,0,1,2
390699862,2,0,1,0,0,1,2
390699875,2,0,1,0,0,1,2
390699920,2,0,1,3,2,1,2
390699923,2,0,1,0,0,1,2
390699945,2,0,1,1,0,1,2
390699972,2,0,1,0,0,1,2
390699977,2,0,1,1,0,1,2
390699987,2,0,1,3,0,1,2
390700168,2,0,1,1,1,1,2
390700186,2,0,1,0,0,1,2
390700191,2,0,1,0,0,1,2
390700224,2,0,1,1,0,1,2
390700255,2,0,1,0,0,1,2
390700281,2,0,1,0,0,1,2
390700290,2,0,1,0,0,1,2
390700357,2,0,1,0,0,1,2
390700433,2,0,1,0,0,1,2
390700449,2,0,1,0,0,1,2
390700467,2,0,1,0,0,1,2
390700560,2,0,1,0,0,1,2
390700643,2,0,1,0,0,1,2
390700646,2,0,1,0,0,1,2
390700690,2,0,1,0,0,1,2
390700715,2,0,1,0,0,1,2
390700797,2,0,1,0,0,1,2
390700846,2,0,1,0,0,1,2
390700867,2,0,1,0,0,1,2
390700946,2,0,1,0,0,1,2
390701037,2,0,1,0,0,1,2
390701056,2,0,1,0,0,1,2
390701163,2,0,1,3,0,1,2
390701164,2,0,1,0,0,1,2
390701191,2,0,1,2,0,1,2
390701354,2,0,1,0,0,1,2
390701359,2,0,1,0,0,1,2
390701412,2,0,1,1,0,1,2
390701435,2,0,1,0,0,1,2
390701437,2,0,1,0,0,1,2
390701461,2,0,1,0,0,1,2
390701459,2,0,1,1,0,1,2
390701451,2,0,1,1,0,1,2
390701497,2,0,1,0,0,1,2
390701490,2,0,1,1,0,1,2
390701546,2,0,1,0,0,1,2
390701563,2,0,1,1,1,1,2
390701594,2,0,1,0,0,1,2
390701636,2,0,1,0,0,1,2
390701639,2,0,1,0,0,1,2
390701668,2,0,1,0,0,1,2
390701682,2,0,1,0,0,1,2
390701698,2,0,1,3,2,1,2
390701770,2,0,1,0,0,1,2
390701787,2,0,1,0,0,1,2
390701828,2,0,1,0,0,1,2
390701861,2,0,1,0,0,1,2
390701872,2,0,1,0,0,1,2
390702056,2,0,1,0,0,1,2
390702070,2,0,1,0,0,1,2
390702078,2,0,1,0,0,1,2
390702084,2,0,1,0,0,1,2
390702117,2,0,1,0,0,1,2
390702098,2,0,1,2,0,1,2
390702155,2,0,1,0,0,1,2
390702209,2,0,1,0,0,1,2
390702208,2,0,1,0,0,1,2
390702389,2,0,1,0,0,1,2
390702423,2,0,1,1,0,1,2
390702446,2,0,1,0,0,1,2
390702511,2,0,1,1,0,1,2
390702620,2,0,1,0,0,1,2
390702647,2,0,1,1,1,1,2
390702660,2,0,1,2,0,1,2
390702701,2,0,1,0,0,1,2
390702740,2,0,1,1,0,1,2
390702754,2,0,1,0,0,1,2
390702777,2,0,1,2,0,1,2
390702760,2,0,1,2,1,1,2
390702784,2,0,1,2,0,1,2
390702798,2,0,1,1,1,1,2
390702834,2,0,1,2,0,1,2
390702863,2,0,1,0,0,1,2
390702938,2,0,1,1,1,1,2
390702950,2,0,1,0,0,1,2
390703019,2,0,1,0,0,1,2
390703127,2,0,1,0,0,1,2
390703179,2,0,1,0,0,1,2
390703288,2,0,1,0,0,1,2
390703370,2,0,1,0,0,1,2
390703329,2,0,1,1,0,1,2
390703356,2,0,1,1,0,1,2
390703380,2,0,1,1,0,1,2
390703402,2,0,1,1,0,1,2
390703480,2,0,1,1,0,1,2
390703469,2,0,1,2,1,1,2
390703535,2,0,1,1,1,1,2
390703607,2,0,1,0,0,1,2
390703638,2,0,1,0,0,1,2
390703649,2,0,1,1,1,1,2
390703668,2,0,1,0,0,1,2
390703748,2,0,1,0,0,1,2
390703767,2,0,1,2,0,1,2
390703758,2,0,1,0,0,1,2
390703765,2,0,1,0,0,1,2
390703789,2,0,1,1,0,1,2
390703877,2,0,1,1,0,1,2
390703955,2,0,1,0,0,1,2
390703974,2,0,1,2,0,1,2
390704013,2,0,1,0,0,1,2
390704034,2,0,1,0,0,1,2
390704063,2,0,1,0,0,1,2
390704078,2,0,1,0,0,1,2
390704068,2,0,1,0,0,1,2
390704083,2,0,1,2,1,1,2
390704105,2,0,1,0,0,1,2
390704093,2,0,1,2,0,1,2
390704096,2,0,1,0,0,1,2
390704155,2,0,1,0,0,1,2
390704151,2,0,1,0,0,1,2
390704177,2,0,1,0,0,1,2
390704164,2,0,1,0,0,1,2
390704206,2,0,1,0,0,1,2
390704269,2,0,1,0,0,1,2
390704293,2,0,1,0,0,1,2
390704390,2,0,1,0,0,1,2
390704418,2,0,1,0,0,1,2
390704533,2,0,1,0,0,1,2
390704564,2,0,1,1,0,1,2
390704698,2,0,1,0,0,1,2
390704686,2,0,1,0,0,1,2
390704716,2,0,1,0,0,1,2
390704813,2,0,1,0,0,1,2
390704848,2,0,1,0,0,1,2
