Event, nTightEle, nTightMu, hasOS, hasOS_ZCand, hasSS_ZCand, nGenMatchedLeptons, nFlips, nJets, nBJets
388255691,2,0,1,1,0,2,0,0,0
387301982,2,0,1,1,0,2,0,2,1
387302021,2,0,1,1,0,2,0,0,0
387302045,2,0,1,1,0,2,0,0,0
387302096,2,0,1,1,0,2,0,2,1
387302107,2,0,1,1,0,2,0,0,0
387302219,2,0,1,1,0,2,0,0,0
387302209,2,0,1,1,0,2,0,0,0
387302341,2,0,1,1,0,2,0,0,0
387302319,2,0,1,1,0,2,0,0,0
387302346,2,0,1,1,0,2,0,0,0
387302477,2,0,1,1,0,2,0,1,1
387302495,2,0,1,1,0,2,0,0,0
387302508,2,0,1,1,0,2,0,0,0
387302617,2,0,1,1,0,2,0,0,0
387302598,2,0,1,1,0,2,0,0,0
387302680,2,0,1,1,0,2,0,0,0
387302683,2,0,1,1,0,2,0,1,1
387302691,2,0,1,1,0,2,0,0,0
387302702,2,0,1,1,0,2,0,0,0
387302741,2,0,1,1,0,2,0,0,0
387302771,2,0,1,1,0,2,0,2,0
387302800,2,0,1,1,0,2,0,0,0
387302840,2,0,1,1,0,2,0,0,0
387302871,2,0,1,1,0,2,0,0,0
387302886,2,0,1,1,0,2,0,0,0
387302879,2,0,1,1,0,2,0,0,0
387302909,2,0,1,1,0,2,0,1,0
387302930,2,0,1,1,0,2,0,0,0
387302951,2,0,1,1,0,2,0,3,0
387303007,2,0,1,1,0,2,0,2,1
387302970,2,0,1,1,0,2,0,0,0
387303023,2,0,1,1,0,2,0,0,0
387303034,2,0,1,1,0,2,0,0,0
387303125,2,0,1,1,0,2,0,0,0
387303115,2,0,1,1,0,2,0,1,0
387303112,2,0,1,1,0,2,0,2,1
387303153,2,0,1,1,0,2,0,0,0
387303160,2,0,1,1,0,2,0,0,0
387303197,2,0,1,1,0,2,0,1,0
387303248,2,0,1,1,0,2,0,2,0
387303326,2,0,1,1,0,2,0,0,0
387303408,2,0,1,1,0,2,0,0,0
387303415,2,0,1,1,0,2,0,0,0
387303501,2,0,1,1,0,2,0,0,0
387303483,2,0,1,1,0,2,0,0,0
387303520,2,0,1,1,0,2,0,0,0
387303523,2,0,1,1,0,2,0,0,0
387303535,2,0,1,1,0,2,0,0,0
387303541,2,0,1,1,0,2,0,2,0
387303570,2,0,1,1,0,2,0,0,0
387303612,2,0,1,1,0,2,0,0,0
387303669,2,0,1,1,0,2,0,0,0
387303630,2,0,1,1,0,2,0,2,0
387303788,2,0,1,1,0,2,0,0,0
387303811,2,0,1,1,0,2,0,0,0
387303818,2,0,1,1,0,2,0,0,0
387303870,2,0,1,1,0,2,0,1,0
387303910,2,0,1,1,0,2,0,0,0
387304066,2,0,1,1,0,2,0,0,0
387304073,2,0,1,1,0,2,0,1,0
387304075,2,0,1,1,0,2,0,0,0
387304079,2,0,1,1,0,2,0,1,1
387304165,2,0,1,1,0,2,0,0,0
387304146,2,0,1,1,0,2,0,2,2
387304178,2,0,1,1,0,2,0,2,1
387304292,2,0,1,1,0,2,0,0,0
387304314,2,0,1,1,0,2,0,1,0
387304317,2,0,1,1,0,2,0,1,0
387304348,2,0,1,1,0,2,0,1,0
387304350,2,0,1,1,0,2,0,1,0
387304449,2,0,1,1,0,2,0,0,0
387304520,2,0,1,1,0,2,0,1,1
387304522,2,0,1,1,0,2,0,0,0
387304569,2,0,1,1,0,2,0,0,0
388388221,2,0,1,1,0,2,0,0,0
388388226,2,0,1,1,0,2,0,0,0
388388216,2,0,1,1,0,2,0,2,0
388388258,2,0,1,1,0,2,0,0,0
388388310,2,0,1,1,0,2,0,1,0
388388342,2,0,1,1,0,2,0,0,0
388388376,2,0,1,1,0,2,0,0,0
388388422,2,0,1,1,0,2,0,1,1
388388519,2,0,1,1,0,2,0,0,0
388388527,2,0,1,1,0,2,0,0,0
388388624,2,0,1,1,0,2,0,0,0
388388634,2,0,1,1,0,2,0,0,0
388388637,2,0,1,1,0,2,0,1,0
388388644,2,0,1,1,0,2,0,0,0
388388715,2,0,1,1,0,2,0,2,0
388388733,2,0,1,1,0,2,0,0,0
388388758,2,0,1,1,0,2,0,1,0
388388773,2,0,1,1,0,2,0,0,0
388388761,2,0,1,1,0,2,0,0,0
388388780,2,0,1,1,0,2,0,0,0
388388839,2,0,1,1,0,2,0,0,0
388388930,2,0,1,1,0,2,0,2,0
388388967,2,0,1,1,0,2,0,0,0
388389022,2,0,1,1,0,2,0,0,0
388389039,2,0,1,1,0,2,0,0,0
388389051,2,0,1,1,0,2,0,0,0
388389087,2,0,1,1,0,2,0,0,0
388389144,2,0,1,1,0,2,0,0,0
388389130,2,0,1,1,0,2,0,1,0
388389169,2,0,1,1,0,2,0,0,0
388389192,2,0,1,1,0,2,0,0,0
388389327,2,0,1,1,0,2,0,0,0
388389329,2,0,1,1,0,2,0,1,1
388389375,2,0,1,1,0,2,0,0,0
388389353,2,0,1,1,0,2,0,3,0
388389508,2,0,1,1,0,2,0,0,0
388389578,2,0,1,1,0,2,0,0,0
388389590,2,0,1,1,0,2,0,1,0
388389628,2,0,1,1,0,2,0,0,0
388389636,2,0,1,1,0,2,0,0,0
388389641,2,0,1,1,0,2,0,1,1
388389687,2,0,1,1,0,2,0,1,0
388389763,2,0,1,1,0,2,0,0,0
388389745,2,0,1,1,0,2,0,1,0
388389710,2,0,1,1,0,2,0,1,0
388389829,2,0,1,1,0,2,0,0,0
388389939,2,0,1,1,0,2,0,0,0
388389915,2,0,1,1,0,2,0,0,0
388389958,2,0,1,1,0,2,0,2,0
388390050,2,0,1,1,0,2,0,0,0
388390093,2,0,1,1,0,2,0,0,0
388390084,2,0,1,1,0,2,0,0,0
388390159,2,0,1,1,0,2,0,0,0
388390195,2,0,1,1,0,2,0,0,0
388390234,2,0,1,1,0,2,0,0,0
388390264,2,0,1,1,0,2,0,0,0
388390272,2,0,1,1,0,2,0,0,0
388390284,2,0,1,1,0,2,0,0,0
388390354,2,0,1,1,0,2,0,1,0
388390359,2,0,1,1,0,2,0,0,0
388390343,2,0,1,1,0,2,0,0,0
388390407,2,0,1,1,0,2,0,0,0
388390397,2,0,1,1,0,2,0,1,0
388390464,2,0,1,1,0,2,0,0,0
388390549,2,0,1,1,0,2,0,0,0
388390678,2,0,1,1,0,2,0,0,0
388390673,2,0,1,1,0,2,0,3,1
388390696,2,0,1,1,0,2,0,0,0
388390716,2,0,1,1,0,2,0,0,0
388390747,2,0,1,1,0,2,0,1,0
388390781,2,0,1,1,0,2,0,0,0
388390821,2,0,1,1,0,2,0,0,0
388390839,2,0,1,1,0,2,0,0,0
388390852,2,0,1,1,0,2,0,0,0
388390864,2,0,1,1,0,2,0,0,0
388390970,2,0,1,1,0,2,0,0,0
388391101,2,0,1,1,0,2,0,0,0
388391102,2,0,1,1,0,2,0,0,0
388391177,2,0,1,1,0,2,0,1,0
388391206,2,0,1,1,0,2,0,0,0
388391293,2,0,1,1,0,2,0,0,0
388391349,2,0,1,1,0,2,0,0,0
388391373,2,0,1,1,0,2,0,0,0
388391406,2,0,1,1,0,2,0,0,0
388391465,2,0,1,1,0,2,0,0,0
388391503,2,0,1,1,0,2,0,1,0
388391672,2,0,1,1,0,2,0,2,2
388391632,2,0,1,1,0,2,0,0,0
388391701,2,0,1,1,0,2,0,0,0
388391784,2,0,1,1,0,2,0,1,1
388391868,2,0,1,1,0,2,0,0,0
388391885,2,0,1,1,0,2,0,0,0
388391923,2,0,1,1,0,2,0,0,0
388391932,2,0,1,1,0,2,0,1,0
388391968,2,0,1,1,0,2,0,0,0
388391986,2,0,1,1,0,2,0,0,0
388391992,2,0,1,1,0,2,0,1,0
388392036,2,0,1,1,0,2,0,0,0
388392030,2,0,1,1,0,2,0,0,0
388392170,2,0,1,1,0,2,0,2,1
388392169,2,0,1,1,0,2,0,1,0
388392218,2,0,1,1,0,2,0,1,0
388392244,2,0,1,1,0,2,0,0,0
388392274,2,0,1,1,0,2,0,0,0
388392285,2,0,1,1,0,2,0,1,1
388392383,2,0,1,1,0,2,0,0,0
388392419,2,0,1,1,0,2,0,0,0
388392413,2,0,1,1,0,2,0,1,1
388392438,2,0,1,1,0,2,0,0,0
388392462,2,0,1,1,0,2,0,1,0
388392490,2,0,1,1,0,2,0,0,0
388392533,2,0,1,1,0,2,0,0,0
388392596,2,0,1,1,0,2,0,0,0
388392652,2,0,1,1,0,2,0,0,0
388392679,2,0,1,1,0,2,0,0,0
388392687,2,0,1,1,0,2,0,0,0
388392698,2,0,1,1,0,2,0,0,0
388392730,2,0,1,1,0,2,0,0,0
388392733,2,0,1,1,0,2,0,1,1
388392775,2,0,1,1,0,2,0,0,0
388392876,2,0,1,1,0,2,0,1,0
388392907,2,0,1,1,0,2,0,0,0
388392940,2,0,1,1,0,2,0,0,0
388392978,2,0,1,1,0,2,0,0,0
388393084,2,0,1,1,0,2,0,0,0
388393112,2,0,1,1,0,2,0,0,0
388393145,2,0,1,1,0,2,0,1,1
388393160,2,0,1,1,0,2,0,0,0
388393161,2,0,1,1,0,2,0,1,0
388393179,2,0,1,1,0,2,0,0,0
388393221,2,0,1,1,0,2,0,0,0
388393245,2,0,1,1,0,2,0,0,0
388393280,2,0,1,1,0,2,0,0,0
388393375,2,0,1,1,0,2,0,1,1
388393378,2,0,1,1,0,2,0,0,0
388393421,2,0,1,1,0,2,0,0,0
382803151,2,0,1,1,0,2,0,0,0
382803204,2,0,1,1,0,2,0,0,0
382803259,2,0,1,1,0,2,0,0,0
382803272,2,0,1,1,0,2,0,1,0
382803301,2,0,1,1,0,2,0,0,0
382803318,2,0,1,1,0,2,0,1,0
382803316,2,0,1,1,0,2,0,3,0
382803353,2,0,1,1,0,2,0,0,0
382803400,2,0,1,1,0,2,0,0,0
382803403,2,0,1,1,0,2,0,1,0
382803459,2,0,1,1,0,2,0,1,0
382803473,2,0,1,1,0,2,0,0,0
382803547,2,0,1,1,0,2,0,0,0
382803592,2,0,1,1,0,2,0,0,0
382803634,2,0,1,1,0,2,0,0,0
382803655,2,0,1,1,0,2,0,0,0
382803732,2,0,1,1,0,2,0,0,0
382803775,2,0,1,1,0,2,0,1,0
382803793,2,0,1,1,0,2,0,2,0
382803765,2,0,1,1,0,2,0,0,0
382803845,2,0,1,1,0,2,0,0,0
382803838,2,0,1,1,0,2,0,1,0
382803875,2,0,1,1,0,2,0,0,0
382803961,2,0,1,1,0,2,0,1,1
382803964,2,0,1,1,0,2,0,0,0
382803969,2,0,1,1,0,2,0,1,0
382803999,2,0,1,1,0,2,0,0,0
382804038,2,0,1,1,0,2,0,0,0
382804055,2,0,1,1,0,2,0,2,0
382804152,2,0,1,1,0,2,0,0,0
382804169,2,0,1,1,0,2,0,0,0
382804246,2,0,1,1,0,2,0,2,1
382804398,2,0,1,1,0,2,0,0,0
382804420,2,0,1,1,0,2,0,0,0
382804451,2,0,1,1,0,2,0,0,0
382804497,2,0,1,1,0,2,0,1,0
382804489,2,0,1,1,0,2,0,1,0
382804502,2,0,1,1,0,2,0,0,0
382804534,2,0,1,1,0,2,0,0,0
382804568,2,0,1,1,0,2,0,1,1
382804657,2,0,1,1,0,2,0,1,0
382804694,2,0,1,1,0,2,0,0,0
382804698,2,0,1,1,0,2,0,0,0
382804740,2,0,1,1,0,2,0,0,0
382804811,2,0,1,1,0,2,0,1,0
382804849,2,0,1,1,0,2,0,0,0
382804927,2,0,1,1,0,2,0,1,0
382804955,2,0,1,1,0,2,0,0,0
382804990,2,0,1,1,0,2,0,0,0
382805017,2,0,1,1,0,2,0,0,0
382805061,2,0,1,1,0,2,0,0,0
382805129,2,0,1,1,0,2,0,0,0
382805126,2,0,1,1,0,2,0,1,0
382805223,2,0,1,1,0,2,0,0,0
382805258,2,0,1,1,0,2,0,1,0
382805278,2,0,1,1,0,2,0,0,0
382805267,2,0,1,1,0,2,0,0,0
382805301,2,0,1,1,0,2,0,1,0
382805306,2,0,1,1,0,2,0,0,0
382805413,2,0,1,1,0,2,0,0,0
382805398,2,0,1,1,0,2,0,1,0
382805436,2,0,1,1,0,2,0,0,0
382805445,2,0,1,1,0,2,0,0,0
382805555,2,0,1,1,0,2,0,0,0
382805544,2,0,1,1,0,2,0,2,1
382805592,2,0,1,1,0,2,0,2,0
382805671,2,0,1,1,0,2,0,1,0
382805720,2,0,1,1,0,2,0,1,0
382805822,2,0,1,1,0,2,0,0,0
382805808,2,0,1,1,0,2,0,0,0
382806072,2,0,1,1,0,2,0,0,0
382806098,2,0,1,1,0,2,0,0,0
382806078,2,0,1,1,0,2,0,0,0
382806096,2,0,1,1,0,2,0,0,0
382806105,2,0,1,1,0,2,0,0,0
382806135,2,0,1,1,0,2,0,1,0
382806179,2,0,1,1,0,2,0,0,0
382806236,2,0,1,1,0,2,0,0,0
382806249,2,0,1,1,0,2,0,0,0
382806288,2,0,1,1,0,2,0,0,0
382806289,2,0,1,1,0,2,0,1,1
382806306,2,0,1,1,0,2,0,0,0
382806395,2,0,1,1,0,2,0,1,1
382806412,2,0,1,1,0,2,0,1,0
382806493,2,0,1,1,0,2,0,0,0
382806501,2,0,1,1,0,2,0,1,0
382806609,2,0,1,1,0,2,0,0,0
382806726,2,0,1,1,0,2,0,1,0
382806759,2,0,1,1,0,2,0,0,0
382806792,2,0,1,1,0,2,0,1,0
382806779,2,0,1,1,0,2,0,0,0
382806810,2,0,1,1,0,2,0,0,0
382806874,2,0,1,1,0,2,0,0,0
382806908,2,0,1,1,0,2,0,0,0
382806961,2,0,1,1,0,2,0,1,1
382806965,2,0,1,1,0,2,0,0,0
382807095,2,0,1,1,0,2,0,1,0
382807107,2,0,1,1,0,2,0,0,0
382807129,2,0,1,1,0,2,0,0,0
382807151,2,0,1,1,0,2,0,1,1
382807171,2,0,1,1,0,2,0,1,0
382807258,2,0,1,1,0,2,0,2,0
382807305,2,0,1,1,0,2,0,1,0
382807310,2,0,1,1,0,2,0,0,0
382807321,2,0,1,1,0,2,0,0,0
382807437,2,0,1,1,0,2,0,0,0
382807458,2,0,1,1,0,2,0,0,0
382807470,2,0,1,1,0,2,0,1,0
382807519,2,0,1,1,0,2,0,3,2
382807509,2,0,1,1,0,2,0,1,0
382807527,2,0,1,1,0,2,0,0,0
382807557,2,0,1,1,0,2,0,0,0
382807635,2,0,1,1,0,2,0,0,0
382807664,2,0,1,1,0,2,0,2,0
382807685,2,0,1,1,0,2,0,1,0
382807691,2,0,1,1,0,2,0,0,0
382807774,2,0,1,1,0,2,0,2,0
382807816,2,0,1,1,0,2,0,0,0
382807817,2,0,1,1,0,2,0,0,0
382807926,2,0,1,1,0,2,0,0,0
382807935,2,0,1,1,0,2,0,0,0
382807955,2,0,1,1,0,2,0,1,0
382807989,2,0,1,1,0,2,0,1,1
382807961,2,0,1,1,0,2,0,0,0
382808064,2,0,1,1,0,2,0,0,0
382808109,2,0,1,1,0,2,0,3,0
382808127,2,0,1,1,0,2,0,1,0
382808191,2,0,1,1,0,2,0,0,0
382808195,2,0,1,1,0,2,0,1,1
382808206,2,0,1,1,0,2,0,0,0
382808223,2,0,1,1,0,2,0,0,0
382808230,2,0,1,1,0,2,0,1,1
382808245,2,0,1,1,0,2,0,0,0
382808309,2,0,1,1,0,2,0,0,0
382808342,2,0,1,1,0,2,0,1,0
382808348,2,0,1,1,0,2,0,0,0
382808425,2,0,1,1,0,2,0,0,0
382808429,2,0,1,1,0,2,0,1,0
382808489,2,0,1,1,0,2,0,0,0
382808437,2,0,1,1,0,2,0,4,3
382808485,2,0,1,1,0,2,0,1,0
382808503,2,0,1,1,0,2,0,0,0
382808533,2,0,1,1,0,2,0,0,0
382808510,2,0,1,1,0,2,0,0,0
382808539,2,0,1,1,0,2,0,0,0
382808550,2,0,1,1,0,2,0,2,1
388247690,2,0,1,1,0,2,0,0,0
388247713,2,0,1,1,0,2,0,1,0
388247776,2,0,1,1,0,2,0,0,0
388247779,2,0,1,1,0,2,0,1,0
388247832,2,0,1,1,0,2,0,0,0
388247940,2,0,1,1,0,2,0,0,0
388247947,2,0,0,0,1,2,1,1,1
388247962,2,0,1,1,0,2,0,0,0
388247970,2,0,1,1,0,2,0,1,1
388248021,2,0,1,1,0,2,0,0,0
388248019,2,0,1,1,0,2,0,0,0
388248071,2,0,1,1,0,2,0,0,0
388248063,2,0,1,1,0,2,0,0,0
388248121,2,0,1,1,0,2,0,1,0
388248140,2,0,1,1,0,2,0,0,0
388248240,2,0,1,1,0,2,0,0,0
388248288,2,0,1,1,0,2,0,0,0
388248319,2,0,1,1,0,2,0,1,1
388248331,2,0,1,1,0,2,0,0,0
388248335,2,0,1,1,0,2,0,0,0
388248426,2,0,1,1,0,2,0,0,0
388248427,2,0,1,1,0,2,0,2,1
388248475,2,0,1,1,0,2,0,0,0
388248493,2,0,1,1,0,2,0,1,0
388248502,2,0,1,1,0,2,0,1,0
388248523,2,0,1,1,0,2,0,0,0
388248582,2,0,1,1,0,2,0,0,0
388248617,2,0,1,1,0,2,0,0,0
388248652,2,0,1,1,0,2,0,0,0
388248657,2,0,1,1,0,2,0,0,0
388248725,2,0,1,1,0,2,0,0,0
388248775,2,0,1,1,0,2,0,1,1
388248810,2,0,1,1,0,2,0,2,0
388248896,2,0,1,1,0,2,0,2,1
388249150,2,0,1,1,0,2,0,0,0
388249136,2,0,1,1,0,2,0,1,0
388249148,2,0,1,1,0,2,0,2,0
388249192,2,0,1,1,0,2,0,0,0
388249226,2,0,1,1,0,2,0,0,0
388249322,2,0,1,1,0,2,0,0,0
388249346,2,0,1,1,0,2,0,1,0
388249367,2,0,1,1,0,2,0,3,1
388249545,2,0,1,1,0,2,0,0,0
388249528,2,0,1,1,0,2,0,0,0
388249573,2,0,1,1,0,2,0,1,0
388249615,2,0,1,1,0,2,0,1,1
388249714,2,0,1,1,0,2,0,0,0
388249734,2,0,1,1,0,2,0,1,0
388249773,2,0,1,1,0,2,0,0,0
388249781,2,0,1,1,0,2,0,0,0
388249778,2,0,1,1,0,2,0,0,0
388249873,2,0,1,1,0,2,0,0,0
388249942,2,0,1,1,0,2,0,0,0
388249978,2,0,1,1,0,2,0,2,1
388250002,2,0,1,1,0,2,0,0,0
388250140,2,0,1,1,0,2,0,0,0
388250291,2,0,1,1,0,2,0,0,0
388250300,2,0,1,1,0,2,0,2,1
388250296,2,0,1,1,0,2,0,1,0
388250334,2,0,1,1,0,2,0,0,0
388250359,2,0,1,1,0,2,0,0,0
